block_height,block_index,total,fees,size,gas_limit,gas_used,gas_price,gas_tip_cap,gas_fee_cap,confirmed,received,ver,double_spend,vin_sz,vout_sz,confirmations,confidence,Label
5868263,117,6.00E+17,8.40E+13,109,21000,21000,4000000000,4000000000,4000000000,1530140888,1530140888,0,0,1,1,8914701,1,1
5868536,34,1.07E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1530144966,1530144964,0,0,1,1,8914428,1,1
5868592,86,5.00E+17,1.05E+14,110,21000,21000,5000000000,5000000000,5000000000,1530145797,1530145797,0,0,1,1,8914372,1,1
5868636,218,2.00E+18,1.05E+14,110,21000,21000,5000000000,5000000000,5000000000,1530146477,1530146477,0,0,1,1,8914328,1,1
5869024,132,5.25E+17,1.05E+14,110,21000,21000,5000000000,5000000000,5000000000,1530152048,1530152048,0,0,1,1,8913940,1,1
5869202,1,1.48E+18,1.07E+15,113,21000,21000,51000000000,51000000000,51000000000,1530154963,1530154963,0,0,1,1,8913762,1,1
5869681,13,4.90E+17,1.07E+15,113,21000,21000,51000000000,51000000000,51000000000,1530162342,1530162342,0,0,1,1,8913283,1,1
5869950,191,1.36E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1530166483,1530166496,0,0,1,1,8913014,1,1
5870059,0,1.00E+18,4.41E+14,110,21000,21000,21000000000,21000000000,21000000000,1530168076,1530168075,0,0,1,1,8912905,1,1
5870638,342,5.31E+17,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1530176713,1530176708,0,0,1,1,8912326,1,1
5871134,80,1.20E+18,1.05E+15,110,21000,21000,50000000000,50000000000,50000000000,1530183704,1530183694,0,0,1,1,8911830,1,1
5871389,72,4.99E+17,8.40E+13,109,21000,21000,4000000000,4000000000,4000000000,1530187572,1530187572,0,0,1,1,8911575,1,1
5871515,39,5.00E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1530189391,1530189376,0,0,1,1,8911449,1,1
5871534,295,1.17E+15,8.40E+13,108,21000,21000,4000000000,4000000000,4000000000,1530189683,1530189683,0,0,1,1,8911430,1,1
5871558,147,2.30E+15,8.40E+13,108,21000,21000,4000000000,4000000000,4000000000,1530190129,1530190129,0,0,1,1,8911407,1,1
5871608,11,5.01E+17,5.04E+14,113,42000,21000,24000000000,24000000000,24000000000,1530190927,1530190925,0,0,1,1,8911357,1,1
5871686,52,5.65E+17,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1530191958,1530191958,0,0,1,1,8911279,1,1
5871747,38,1.00E+18,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1530192824,1530192824,0,0,1,1,8911218,1,1
5871760,137,2.12E+15,6.30E+13,108,21000,21000,3000000000,3000000000,3000000000,1530193007,1530193007,0,0,1,1,8911205,1,1
5871762,109,8.76E+17,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1530193029,1530193029,0,0,1,1,8911204,1,1
5871841,31,5.10E+17,1.07E+15,113,21000,21000,51000000000,51000000000,51000000000,1530194162,1530194162,0,0,1,1,8911125,1,1
5871851,131,6.50E+17,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1530194348,1530194348,0,0,1,1,8911115,1,1
5873111,45,2.00E+18,1.22E+14,110,21000,21000,5800000000,5800000000,5800000000,1530213178,1530213172,0,0,1,1,8909855,1,1
5873773,79,1.37E+19,4.41E+14,110,21000,21000,21000000000,21000000000,21000000000,1530223237,1530223218,0,0,1,1,8909193,1,1
5874112,7,5.00E+17,1.05E+15,110,21000,21000,50000000000,50000000000,50000000000,1530228379,1530228379,0,0,1,1,8908853,1,1
5874975,93,8.37E+17,1.05E+14,110,21000,21000,5000000000,5000000000,5000000000,1530242005,1530242005,0,0,1,1,8907991,1,1
5875573,32,5.00E+17,1.07E+15,113,21000,21000,51000000000,51000000000,51000000000,1530250601,1530250591,0,0,1,1,8907393,1,1
5875624,34,1.40E+19,4.41E+14,109,21000,21000,21000000000,21000000000,21000000000,1530251345,1530251345,0,0,1,1,8907342,1,1
5875641,12,1.04E+18,1.07E+15,113,21000,21000,51000000000,51000000000,51000000000,1530251584,1530251583,0,0,1,1,8907325,1,1
5875911,105,1.17E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1530255463,1530255461,0,0,1,1,8907055,1,1
5877538,223,6.87E+16,8.40E+13,108,21000,21000,4000000000,4000000000,4000000000,1530279538,1530279452,0,0,1,1,8905428,1,1
5877550,102,5.02E+17,8.40E+13,109,21000,21000,4000000000,4000000000,4000000000,1530279704,1530279710,0,0,1,1,8905416,1,1
5879868,7,1.95E+19,1.07E+15,113,21000,21000,51000000000,51000000000,51000000000,1530313246,1530313216,0,0,1,1,8903098,1,1
4815717,113,8.41E+15,5.67E+14,109,21000,21000,27000000000,27000000000,27000000000,1514476603,1514476599,0,0,1,1,9969929,1,1
4818171,103,1.44E+17,5.67E+14,110,21000,21000,27000000000,27000000000,27000000000,1514513454,1514513454,0,0,1,1,9967475,1,1
4818202,54,4.65E+15,5.67E+14,109,21000,21000,27000000000,27000000000,27000000000,1514513874,1514513874,0,0,1,1,9967444,1,1
4818213,69,1.70E+17,5.67E+14,110,25000,21000,27000000000,27000000000,27000000000,1514514031,1514514031,0,0,1,1,9967433,1,1
4818297,23,4.76E+16,5.67E+14,109,21000,21000,27000000000,27000000000,27000000000,1514515390,1514515390,0,0,1,1,9967349,1,1
4818460,95,8.83E+15,5.67E+14,109,21000,21000,27000000000,27000000000,27000000000,1514517651,1514517651,0,0,1,1,9967186,1,1
4818854,179,8.81E+15,5.67E+14,109,21000,21000,27000000000,27000000000,27000000000,1514523728,1514523728,0,0,1,1,9966792,1,1
4819530,141,6.20E+15,6.20E+14,109,21000,21000,29500000000,29500000000,29500000000,1514534082,1514534082,0,0,1,1,9966116,1,1
4819617,190,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514535412,1514535412,0,0,1,1,9966029,1,1
4820403,66,7.42E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514547209,1514547225,0,0,1,1,9965243,1,1
4821335,224,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514561277,1514561277,0,0,1,1,9964311,1,1
4821741,49,7.67E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514567102,1514567100,0,0,1,1,9963905,1,1
4822317,98,1.21E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514576185,1514576179,0,0,1,1,9963329,1,1
4822595,26,4.63E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514580422,1514580424,0,0,1,1,9963052,1,1
4823033,13,1.01E+18,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514587082,1514587078,0,0,1,1,9962614,1,1
4823182,19,9.77E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514589485,1514589465,0,0,1,1,9962465,1,1
4823294,13,7.67E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514591156,1514591155,0,0,1,1,9962353,1,1
4823464,65,7.46E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514593384,1514593372,0,0,1,1,9962183,1,1
4823732,21,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514597302,1514597305,0,0,1,1,9961915,1,1
4824186,364,4.40E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514604125,1514604120,0,0,1,1,9961461,1,1
4824346,62,1.06E+16,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514606382,1514606382,0,0,1,1,9961302,1,1
4824693,23,1.09E+17,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514611578,1514611574,0,0,1,1,9960955,1,1
4824991,80,1.00E+18,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514616025,1514616025,0,0,1,1,9960657,1,1
4825009,44,7.72E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514616248,1514616227,0,0,1,1,9960639,1,1
4825914,87,1.87E+16,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514629304,1514629298,0,0,1,1,9959734,1,1
4826088,70,8.33E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514632138,1514632138,0,0,1,1,9959560,1,1
4826089,310,2.79E+16,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514632162,1514632158,0,0,1,1,9959559,1,1
4826106,11,4.78E+18,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514632405,1514632405,0,0,1,1,9959542,1,1
4826508,32,8.32E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514638379,1514638373,0,0,1,1,9959140,1,1
4826681,49,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514640914,1514640896,0,0,1,1,9958967,1,1
4826700,89,8.73E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514641123,1514641104,0,0,1,1,9958948,1,1
4827153,94,6.14E+16,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514647386,1514647382,0,0,1,1,9958495,1,1
4827317,39,2.30E+18,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514649910,1514649908,0,0,1,1,9958331,1,1
4827345,98,2.06E+16,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514650256,1514650256,0,0,1,1,9958303,1,1
4828119,8,8.73E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514661553,1514661550,0,0,1,1,9957529,1,1
4828315,31,1.23E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514664348,1514664319,0,0,1,1,9957333,1,1
4829251,9,8.27E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514677878,1514677873,0,0,1,1,9956397,1,1
4830371,29,1.86E+18,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514694358,1514694334,0,0,1,1,9955277,1,1
4830394,24,1.53E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514694753,1514694740,0,0,1,1,9955254,1,1
4830477,167,9.99E+17,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514696132,1514696112,0,0,1,1,9955171,1,1
4830483,318,8.03E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514696227,1514696223,0,0,1,1,9955165,1,1
4833235,3,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514736733,1514736743,0,0,1,1,9952413,1,1
4833814,36,1.81E+18,5.04E+14,110,21000,21000,24000000000,24000000000,24000000000,1514744994,1514744987,0,0,1,1,9951834,1,1
4834207,32,8.27E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514750534,1514750534,0,0,1,1,9951441,1,1
4834816,8,8.27E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514759001,1514758999,0,0,1,1,9950832,1,1
4834822,106,6.38E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514759190,1514759190,0,0,1,1,9950826,1,1
4835146,35,4.98E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514763646,1514763645,0,0,1,1,9950502,1,1
4835494,274,3.39E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514768875,1514768861,0,0,1,1,9950154,1,1
4835658,264,8.28E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514771316,1514771303,0,0,1,1,9949990,1,1
4835756,15,8.27E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514772776,1514772775,0,0,1,1,9949892,1,1
4836665,302,3.51E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1514786399,1514786390,0,0,1,1,9948983,1,1
4836839,70,7.60E+16,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1514789048,1514789038,0,0,1,1,9948809,1,1
4837142,142,1.70E+19,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1514793450,1514793428,0,0,1,1,9948506,1,1
4837162,220,4.24E+17,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1514793714,1514793714,0,0,1,1,9948486,1,1
4837181,47,2.70E+17,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1514793908,1514793906,0,0,1,1,9948467,1,1
4837211,48,1.50E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1514794298,1514794298,0,0,1,1,9948437,1,1
4837288,49,1.95E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514795297,1514795293,0,0,1,1,9948360,1,1
4837324,6,6.62E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514795949,1514795946,0,0,1,1,9948324,1,1
4837345,12,8.28E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514796300,1514796291,0,0,1,1,9948303,1,1
4837361,32,6.52E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514796535,1514796540,0,0,1,1,9948287,1,1
4837382,10,8.28E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514796796,1514796796,0,0,1,1,9948266,1,1
4837469,147,6.45E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514798155,1514798123,0,0,1,1,9948179,1,1
4837481,19,6.31E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514798368,1514798369,0,0,1,1,9948167,1,1
4837633,84,8.27E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514800779,1514800779,0,0,1,1,9948015,1,1
4837854,49,8.28E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514804165,1514804161,0,0,1,1,9947794,1,1
4837913,166,3.04E+19,8.40E+14,111,21000,21000,40000000000,40000000000,40000000000,1514805062,1514805060,0,0,1,1,9947735,1,1
4837921,14,2.68E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514805163,1514805162,0,0,1,1,9947727,1,1
4838585,42,6.84E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514814845,1514814851,0,0,1,1,9947063,1,1
4838619,72,1.15E+16,5.04E+14,109,21000,21000,24000000000,24000000000,24000000000,1514815389,1514815389,0,0,1,1,9947029,1,1
4839165,166,6.15E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514823298,1514823285,0,0,1,1,9946483,1,1
4839256,93,6.80E+18,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514824673,1514824634,0,0,1,1,9946392,1,1
4839260,36,2.82E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514824718,1514824713,0,0,1,1,9946388,1,1
4839266,69,4.92E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514824793,1514824793,0,0,1,1,9946382,1,1
4839275,193,8.27E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514824954,1514824953,0,0,1,1,9946373,1,1
4839369,145,8.28E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514826339,1514826311,0,0,1,1,9946279,1,1
4839426,190,8.27E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514827379,1514827329,0,0,1,1,9946222,1,1
4839510,58,8.28E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514828618,1514828618,0,0,1,1,9946138,1,1
4839726,100,4.66E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514831514,1514831517,0,0,1,1,9945922,1,1
4839924,80,8.28E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514834300,1514834282,0,0,1,1,9945724,1,1
4840138,25,3.82E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514837232,1514837230,0,0,1,1,9945510,1,1
4840690,58,1.05E+18,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514846446,1514846442,0,0,1,1,9944958,1,1
4840704,181,1.63E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514846641,1514846619,0,0,1,1,9944944,1,1
4840893,80,3.76E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514849300,1514849300,0,0,1,1,9944755,1,1
4841039,20,5.60E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514851614,1514851623,0,0,1,1,9944609,1,1
4841045,30,1.73E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514851704,1514851704,0,0,1,1,9944603,1,1
4841056,34,8.27E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514851901,1514851901,0,0,1,1,9944592,1,1
4841062,98,8.24E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514851991,1514851991,0,0,1,1,9944587,1,1
4841176,21,2.35E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514853798,1514853766,0,0,1,1,9944473,1,1
4841308,39,1.03E+18,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514855714,1514855710,0,0,1,1,9944341,1,1
4841319,87,1.96E+16,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514855910,1514855853,0,0,1,1,9944330,1,1
4841446,67,1.99E+18,5.04E+14,110,21000,21000,24000000000,24000000000,24000000000,1514857606,1514857606,0,0,1,1,9944203,1,1
4841811,52,3.50E+18,6.20E+14,110,21000,21000,29500000000,29500000000,29500000000,1514862885,1514862917,0,0,1,1,9943838,1,1
4841876,127,8.73E+15,6.20E+14,109,21000,21000,29500000000,29500000000,29500000000,1514863739,1514863739,0,0,1,1,9943773,1,1
4841902,187,3.30E+18,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514864175,1514864174,0,0,1,1,9943747,1,1
4841938,123,1.58E+17,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514864702,1514864693,0,0,1,1,9943711,1,1
4842019,164,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514866068,1514866063,0,0,1,1,9943630,1,1
4842291,459,8.20E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514870470,1514870468,0,0,1,1,9943358,1,1
4842398,136,8.93E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514871755,1514871755,0,0,1,1,9943251,1,1
4842455,22,1.40E+16,8.40E+14,108,21000,21000,40000000000,40000000000,40000000000,1514872617,1514872612,0,0,1,1,9943194,1,1
4842541,24,2.38E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514873857,1514873849,0,0,1,1,9943108,1,1
4842894,314,6.13E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514879307,1514879307,0,0,1,1,9942755,1,1
4843365,485,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514886681,1514886669,0,0,1,1,9942285,1,1
4843398,86,1.35E+18,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514887270,1514887261,0,0,1,1,9942252,1,1
4843447,146,1.72E+16,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514888004,1514888004,0,0,1,1,9942203,1,1
4843629,438,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514890431,1514890418,0,0,1,1,9942021,1,1
4843716,37,4.89E+17,6.09E+14,110,21000,21000,29000000000,29000000000,29000000000,1514891626,1514891626,0,0,1,1,9941934,1,1
4843855,215,2.52E+16,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514893895,1514893883,0,0,1,1,9941795,1,1
4843991,78,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514895896,1514895879,0,0,1,1,9941659,1,1
4844063,57,8.75E+15,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514896852,1514896841,0,0,1,1,9941588,1,1
4844368,136,6.63E+16,6.09E+14,109,21000,21000,29000000000,29000000000,29000000000,1514901675,1514901673,0,0,1,1,9941283,1,1
4846132,80,3.17E+17,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1514928920,1514928879,0,0,1,1,9939519,1,1
4846202,198,8.28E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514930016,1514930016,0,0,1,1,9939449,1,1
4846421,131,9.61E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514933684,1514933664,0,0,1,1,9939230,1,1
4847465,62,2.06E+15,8.40E+14,109,21000,21000,40000000000,40000000000,40000000000,1514948983,1514948983,0,0,1,1,9938186,1,1
4847550,272,1.02E+17,3.78E+14,110,21000,21000,18000000000,18000000000,18000000000,1514950149,1514950149,0,0,1,1,9938101,1,1
4847835,192,9.01E+15,4.83E+14,109,21000,21000,23000000000,23000000000,23000000000,1514954557,1514954557,0,0,1,1,9937816,1,1
4847845,25,9.01E+15,4.83E+14,109,21000,21000,23000000000,23000000000,23000000000,1514954682,1514954676,0,0,1,1,9937806,1,1
4848327,32,2.22E+17,8.09E+14,110,21000,21000,38500000000,38500000000,38500000000,1514962525,1514962525,0,0,1,1,9937324,1,1
4848701,6,9.68E+16,7.98E+14,110,21000,21000,38000000000,38000000000,38000000000,1514968889,1514968888,0,0,1,1,9936950,1,1
5261186,15,9.57E+19,4.41E+14,111,21000,21000,21000000000,21000000000,21000000000,1521105139,1521105134,0,0,1,1,9524465,1,1
5272557,56,3.15E+17,4.41E+14,110,21000,21000,21000000000,21000000000,21000000000,1521271712,1521271712,0,0,1,1,9513094,1,1
6875641,98,1.99E+18,1.05E+14,113,50000,21000,5000000000,5000000000,5000000000,1544620490,1544620490,0,0,1,1,7913468,1,1
6875648,127,1.24E+18,1.05E+14,110,21000,21000,5000000000,5000000000,5000000000,1544620539,1544620535,0,0,1,1,7913461,1,1
6875958,129,7.55E+17,1.26E+14,110,21000,21000,6000000000,6000000000,6000000000,1544624842,1544624828,0,0,1,1,7913151,1,1
6876378,112,7.30E+18,8.40E+14,113,90000,21000,40000000000,40000000000,40000000000,1544630569,1544630509,0,0,1,1,7912731,1,1
6876414,76,3.14E+18,2.10E+14,110,21000,21000,10000000000,10000000000,10000000000,1544631006,1544631000,0,0,1,1,7912695,1,1
6876418,179,2.59E+18,2.10E+14,110,21000,21000,10000000000,10000000000,10000000000,1544631079,1544631076,0,0,1,1,7912691,1,1
6876472,62,1.02E+18,2.10E+14,110,21000,21000,10000000000,10000000000,10000000000,1544631865,1544631850,0,0,1,1,7912637,1,1
6876514,236,5.44E+17,2.10E+14,110,21000,21000,10000000000,10000000000,10000000000,1544632372,1544632371,0,0,1,1,7912595,1,1
